Issue ID,Commit link,Title
HDFS-14854,https://github.com/apache/hadoop/commit/c93cb6790e0f1c64efd03d859f907a052201089, Create improved decommission monitor implementation.
HDFS-2470,https://github.com/apache/hadoop/commit/07e3cf952eac9e47e7bd5e195b0f9fc28c46831, NN should automatically set permissions on dfs.namenode.*.dir. 
HDFS-14795,https://github.com/apache/hadoop/commit/f580a87079bb47bf92d254677745d067b6bc8fd, Add Throttler for writing block. 
HDFS-14593,https://github.com/apache/hadoop/commit/64d4abf489a0267a265591026f8e6c84bc78591, RBF: Implement deletion feature for expired records in State Store. 
HDFS-14617,https://github.com/apache/hadoop/commit/b67812ea2111fa11bdd76096b923c93e1bdf292,Improve fsimage load time by writing sub-sections to the fsimage index (#1028).
HDFS-13843,https://github.com/apache/hadoop/commit/c3abfcefdd256650b2a45ae2aac53c4a22721a4, RBF: Add optional PARAMETER -d for detailed listing of mount points. 
HDFS-14856,https://github.com/apache/hadoop/commit/fabd41fa480303f86bfe7b6ae0277bc0b6015f8,Fetch file ACLs while mounting external store. (#1478)
HDFS-14648,https://github.com/apache/hadoop/commit/b3119b9ab60a19d624db476c4e1c53410870c7a, Implement DeadNodeDetector basic model. 
HDFS-15028,https://github.com/apache/hadoop/commit/11cd5b6e39adbf159891852f3482aebdde5459f, Keep the capacity of volume and reduce a system call.
HDFS-14983,https://github.com/apache/hadoop/commit/93bb368094e48e752c0732d979fbcd24e432bfc, RBF: Add dfsrouteradmin -refreshSuperUserGroupsConfiguration command option. 
HDFS-14824,https://github.com/apache/hadoop/commit/477505ccfc480f2605a7b65de95ea6f6ff5ce09,[Dynamometer] Dynamometer in org.apache.hadoop.tools does not output the benchmark results. (#1685)
HDFS-13783,https://github.com/apache/hadoop/commit/1f26cc8705b5af12eefedda019e7ab5c261d9bf, Add an OPTION to the Balancer to make it run as a long-running service. 
HDFS-14882,https://github.com/apache/hadoop/commit/c892a879ddce3abfd51c8609c81148bf6e4f9da, Consider DataNode load when #getBlockLocation.
HDFS-14370,https://github.com/apache/hadoop/commit/827dbb11e24be294b40088a8aa46086ba8ca4ba, Add exponential backoff to the edit log tailer to avoid spinning on empty edit tail requests. 
HDFS-14652,https://github.com/apache/hadoop/commit/d086d058d87ecb94fc750ba6f3ccae522658ac8, HealthMonitor connection retry times should be configurable. 
HDFS-14844,https://github.com/apache/hadoop/commit/3f223bebfa6b382a762edcc518fcbae310ce22e, Make buffer of BlockReaderRemote#newBlockReader#BufferedOutputStream configurable. 
HDFS-14655,https://github.com/apache/hadoop/commit/eb96a3093ea34a7749410a63c72b6d0a9636d80, [SBN Read] Namenode crashes if one of The JN is down.
HDFS-14858,https://github.com/apache/hadoop/commit/1303255aee75e5109433f937592a890e8d274ce, [SBN read] Allow CONFIGURably enable/disable AlignmentContext on NameNode. 
HDFS-14313,https://github.com/apache/hadoop/commit/a5bb1e8ee871df1111ff77d0f6921b13c8ffb50, Get hdfs used space from FsDatasetImpl#volumeMap#ReplicaInfo in memory instead of df/du. 
HDFS-14660,https://github.com/apache/hadoop/commit/02bd02b5af761b6b24fdc4e8e7ede72a51870d5,[SBN Read] ObserverNameNode should throw StandbyException for requests not from ObserverProxyProvider. 
HDFS-14949,https://github.com/apache/hadoop/commit/3037762b2ca2bee0a281b16455c8592173f9231, Add getServerDefaults() support to HttpFS. 
HDFS-9695,https://github.com/apache/hadoop/commit/4ede8bce28aadc62007ad65dc6d44be550632b5, HTTPFS - CHECKACCESS operation missing. 
HDFS-14825,https://github.com/apache/hadoop/commit/54e760511a2e2f8e5ecf1eb8762434fcd041f4d,[Dynamometer] Workload doesn't start unless an absolute path of Mapper class given. (#1693)
HDFS-14719,https://github.com/apache/hadoop/commit/34681643e92774da6f74826c468ecec4dcbedf5, Correct the safemode threshold value in BlockManagerSafeMode. 
HDFS-14653,https://github.com/apache/hadoop/commit/9792f58662a256f79d2c8352e11d7368ac49698, RBF: Correct the default value for dfs.federation.router.namenode.heartbeat.enable. 
HDFS-13505,https://github.com/apache/hadoop/commit/e9b6b81de44ff5fb9f833cfc32c69b644eb46ba, Turn on HDFS ACLs by default. 
HDFS-14675,https://github.com/apache/hadoop/commit/93daf69f90df650a6c5fb33f79e51878ad8985c, Increase Balancer Defaults Further. 
HDFS-14821,https://github.com/apache/hadoop/commit/06ad6540b3cdb8fb957f900aaebc9d1d289faba,Make HDFS-14617 (fsimage sub-sections) off by default.
HDFS-14845,https://github.com/apache/hadoop/commit/3f89084ac756c9296d412821d76ff2bee57d0c2, Ignore AuthenticationFilterInitializer for HttpFSServerWebServer and honor hadoop.http.authentication configs.
HDFS-14730,https://github.com/apache/hadoop/commit/30ed24a42112b3225ab2486ed24bd6a5011a7a7, Removed unused CONFIGURation dfs.web.authentication.filter.
HDFS-12979,https://github.com/apache/hadoop/commit/5e6cc6fe8a11a638ba98913ca402efdc988fe73, [SBN read] StandbyNode should upload FsImage to ObserverNode after checkpointing. 
HDFS-13977,https://github.com/apache/hadoop/commit/d699022fce756d25956d33e022100111aa0dd22, Override shouldForceSync in QuorumOutputStream to allow for proper auto-sync behavior. 
HDFS-14806,https://github.com/apache/hadoop/commit/9d0d580031006ca6db9b4150f17ab678ce68a25, Bootstrap standby may fail if with in-progress tailing.
HDFS-13647,https://github.com/apache/hadoop/commit/af0665c7f5b1a28eb2262bae9a577fd908ad79e, Fix the description of storageType OPTION for space quota. 
HDFS-14652,https://github.com/apache/hadoop/commit/8cef9f89f4218971199363f1809401c8305ede9, Addendum: HealthMonitor connection retry times should be configurable. 
HDFS-14127,https://github.com/apache/hadoop/commit/d873ddd65664da18635b99327cde314ce1d8f26, Add a description about the observer read configuration. 
HDFS-14826,https://github.com/apache/hadoop/commit/fa7f03fc560e5c19383a54db76583c065e9df35, dfs.ha.zkfc.port property duplicated in hdfs-default.xml. 
HDFS-14802,https://github.com/apache/hadoop/commit/67f2c491fe3cd400605fb6082fd3504bc5e9703,The feature of protect directories should be used in RenameOp (#1669)
